Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0.0,0.0,0.0,0.0,24.0,1199.8059,0.0,0.0061231344,0.0,0.0,Nov,2,2,8,4,Returning_Visitor,True,False
3.0,192.57654,1.0,33.550976,33.0,770.80133,0.0,0.00034341426,0.0,0.0,May,1,1,3,2,Returning_Visitor,True,False
3.0,98.88072,2.0,30.529982,85.752785,4089.1765,0.015440658,0.03333333,7.166045,0.0,Nov,1,1,1,2,Returning_Visitor,False,False
5.0,254.76259,0.0,0.0,43.0,3568.5737,0.0031987347,0.022843888,15.183503,0.5076986,May,2,2,2,2,Returning_Visitor,False,False
3.0,18.703508,0.0,0.0,11.0,57.910515,0.0,0.03701487,0.0,0.0,June,4,5,2,3,Returning_Visitor,False,False
12.5823345,374.11713,2.0,209.02129,160.66243,8480.35,0.00269712,0.009285221,0.0,0.0,Nov,2,10,1,1,Returning_Visitor,True,False
3.0,52.45957,0.0,0.0,8.0,520.6158,0.0,0.061690457,0.0,0.0,Nov,1,8,3,6,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,22.0,1062.5975,0.0,0.016385684,0.0,0.0,May,3,2,4,2,Returning_Visitor,True,False
5.0,454.01474,0.0,0.0,77.41832,4420.4785,0.012514021,0.039476905,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,False,False
1.0,28.00062,0.0,0.0,20.0,1089.1527,0.0,0.0027546075,0.0,0.0,Sep,3,2,2,2,Returning_Visitor,False,False
4.0,49.741817,2.0,138.59515,36.0,1289.1909,0.00655106,0.018181818,36.445915,0.0,Oct,2,2,1,2,Returning_Visitor,False,True
5.0,166.21153,0.0,0.0,23.0,347.59515,0.0,0.015220933,0.0,0.0,Nov,3,2,1,2,New_Visitor,False,False
2.0,254.7351,0.0,0.0,8.0,593.3287,0.0,0.014543207,0.0,0.0,Aug,3,2,7,1,New_Visitor,True,False
0.0,0.0,0.0,0.0,29.0,371.73044,0.0012382531,0.0031859216,0.0,0.0,Dec,1,1,1,8,Returning_Visitor,False,False
2.0,87.32633,0.0,0.0,14.0,812.05536,0.0,0.022818035,0.0,0.0,Nov,3,2,3,2,New_Visitor,True,False
2.0,7.324192,3.0,86.93868,12.0,353.06754,0.0,0.022256663,0.0,0.0,Mar,2,10,1,2,Returning_Visitor,False,False
4.0,686.6234,0.0,0.0,6.0,321.6659,0.0,0.03333333,0.0,0.0,Mar,1,1,3,3,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,28.0,498.16037,0.0,0.016666668,0.0,0.0,Nov,2,2,9,1,Returning_Visitor,False,False
3.0,47.59251,0.0,0.0,6.0,37.06965,0.0,0.027275609,0.0,0.0,Mar,1,1,3,6,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,34.83802,0.14571665,0.15522248,0.0,0.0,Nov,2,2,6,1,Returning_Visitor,True,False
1.0,52.46434,0.0,0.0,31.0,472.84686,0.007937987,0.026205333,0.0,0.0,May,2,2,3,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.0,28.30247,0.0,0.057883378,0.0,0.0,Mar,1,1,3,1,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,9.0,175.83514,0.022222223,0.05,0.0,0.0,Mar,1,6,3,3,Returning_Visitor,True,False
3.0,98.0008,2.0,71.98285,16.0,403.66333,0.0,0.0088110315,0.0,0.0,May,3,2,1,4,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,14.0,1319.3704,0.0,0.025,13.304417,0.0,Mar,2,2,1,2,Returning_Visitor,True,True
0.0,0.0,0.0,0.0,11.0,293.83313,0.025511311,0.06714455,0.0,0.0,May,2,4,1,1,Returning_Visitor,False,False
2.0,46.259407,1.0,106.073586,114.4829,2274.9426,0.018387713,0.029115891,0.0,0.0,Aug,1,1,2,2,Returning_Visitor,False,False
7.840463,183.74582,0.0,0.0,7.0,157.53508,0.0,0.024223154,113.47521,0.0,Oct,1,1,6,2,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,55.474636,2759.3306,0.005739743,0.014777801,15.013814,0.0,Mar,1,1,6,3,Returning_Visitor,False,True
1.0,15.079418,0.0,0.0,26.0,762.24945,0.0,0.011713225,0.0,0.0,Oct,2,2,1,2,New_Visitor,True,False
2.0,23.120808,0.0,0.0,11.0,82.31373,0.028216003,0.06666667,0.0,0.0,Nov,2,2,9,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,13.0,402.73782,0.015001767,0.053051468,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
4.0,397.1934,0.0,0.0,5.0,220.14027,0.0,0.022222223,0.0,0.0,Oct,2,2,1,2,New_Visitor,False,False
0.0,0.0,0.0,0.0,13.0,182.85658,0.0,0.03333333,0.0,0.6,May,2,5,3,2,Returning_Visitor,False,False
6.0,35.853935,0.0,0.0,16.676567,224.36589,0.01241642,0.03333333,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,True,False
5.0,1034.6135,4.0,1128.5626,230.95898,10264.495,0.0028847868,0.012430105,0.0,0.0,Jul,2,4,1,6,Returning_Visitor,False,False
2.0,136.47305,0.0,0.0,27.234505,898.9848,0.0,0.012212733,0.0,0.0,Sep,2,2,4,4,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,29.0,1014.603,0.03565337,0.08005271,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,False
2.0,75.07942,0.0,0.0,4.0,196.1952,0.028571429,0.05544118,0.0,0.0,Aug,3,2,7,1,Returning_Visitor,False,False
3.0,51.055298,0.0,0.0,20.0,695.7678,0.0,0.01688779,10.983187,0.0,Oct,2,4,6,2,New_Visitor,False,False
1.0,0.0,2.0,67.56779,139.05951,3792.343,0.007909136,0.02,0.0,0.4,May,2,2,2,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,21.0,1037.7172,0.025,0.05752392,0.0,0.0,May,3,2,1,4,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,40.0,950.5711,0.01045496,0.01619204,0.0,0.0,Nov,4,2,3,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,25.0,764.87695,0.0,0.0065248655,0.0,0.4,May,2,6,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,7.0,109.15866,0.1,0.1,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,False,False
9.0,109.13568,1.0,94.60009,45.0,1092.523,0.0,0.001849476,10.908781,0.0,Jul,3,2,1,2,Returning_Visitor,False,False
1.0,13.343218,0.0,18.41651,46.395542,1143.4042,0.00952381,0.01766267,0.0,0.0,Dec,1,1,4,6,Returning_Visitor,True,False
14.004303,505.74966,6.995147,811.83014,152.62521,7073.2007,0.0048143743,0.02001464,0.0,0.0,Dec,1,1,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,2,2,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,7.0,218.30292,0.0,0.040073514,0.0,0.0,Nov,2,2,1,8,New_Visitor,False,False
2.0,46.44739,0.0,0.0,18.0,325.9053,0.026898952,0.03333333,12.452662,0.0,May,3,2,3,4,Returning_Visitor,False,True
2.0,23.371893,0.0,0.0,36.652355,822.0131,0.007692308,0.022199385,9.018918,0.0,Aug,2,2,4,1,Returning_Visitor,False,True
14.706895,500.09537,6.1535215,954.85956,170.60316,6787.331,0.0024096274,0.011763882,9.386711,0.0,Mar,2,2,1,3,Returning_Visitor,False,False
2.0,35.86317,0.0,0.0,313.13138,9761.667,0.001980981,0.009257787,0.0,0.0,Sep,2,2,7,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,16.0,298.58453,0.003827536,0.036497995,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
14.330029,418.88885,0.0,0.0,35.0,1006.7243,0.0,0.0042891633,0.0,0.0,Nov,2,2,7,2,New_Visitor,False,False
1.0,29.305178,0.0,0.0,4.0,54.953445,0.0,0.037255462,0.0,0.0,Nov,3,2,2,8,New_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,115.68907,0.07686362,0.17752774,0.0,0.0,May,2,4,1,3,Returning_Visitor,False,False
3.0,331.37848,0.0,0.0,25.274958,1522.4271,0.0,0.013369723,6.665417,0.0,Nov,4,2,1,2,Returning_Visitor,False,True
4.0,168.58087,0.0,0.0,4.9812336,58.022774,0.025,0.03886028,0.0,0.0,Mar,1,1,7,2,New_Visitor,False,False
4.0,226.13513,0.0,0.0,10.0,352.1396,0.0,0.011111111,0.0,0.0,Nov,1,1,1,3,New_Visitor,True,False
5.346537,82.7536,0.0,0.0,107.50729,3892.3794,0.0016317006,0.017280592,0.0,0.0,Nov,2,2,2,1,Returning_Visitor,False,True
0.0,0.0,1.2195756,15.840728,10.0,886.42944,0.0,0.027247984,0.0,0.0,Nov,2,2,1,3,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,17.0,319.57523,0.0,0.010500574,0.0,0.0,Dec,1,5,3,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,14.0,266.51752,0.020027777,0.03333333,0.0,0.8,May,2,2,3,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.0,60.258812,0.1,0.1111737,0.0,0.0,May,3,2,3,4,Returning_Visitor,False,False
13.0,384.6652,0.0,0.0,69.075905,1251.6138,0.0,0.0025278383,35.623302,0.0,May,2,5,1,2,New_Visitor,True,True
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Oct,1,1,3,3,Returning_Visitor,True,False
12.005749,295.1445,2.0,0.0,70.71497,1832.9222,0.008333333,0.02,0.0,0.0,Oct,3,2,1,3,Returning_Visitor,False,True
4.0,30.722801,0.0,0.0,22.0,407.12646,0.0,0.008403115,0.0,0.0,May,2,2,1,2,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,33.13523,1557.1501,0.0,0.011618706,11.44186,0.0,Dec,3,2,3,2,Returning_Visitor,True,True
0.0,0.0,0.0,0.0,20.259241,354.25644,0.03333333,0.058988463,0.0,0.0,Jul,2,2,1,1,Returning_Visitor,False,False
3.0,123.21294,0.0,0.0,15.0,1127.0706,0.01,0.029910974,0.0,0.0,Mar,1,1,3,3,Returning_Visitor,True,False
1.0,29.419603,0.0,0.0,52.83296,1581.6635,0.005555556,0.03001134,0.0,0.0,Nov,2,2,1,13,Returning_Visitor,True,False
2.0,37.361923,0.0,0.0,11.0,98.24844,0.03144847,0.0887528,0.0,0.0,Dec,2,2,4,11,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,7.0,83.59157,0.06666667,0.08733944,0.0,0.0,May,2,5,4,1,Returning_Visitor,True,False
13.92808,501.35043,1.0,54.433517,46.67934,1261.0968,0.007143319,0.01813857,1.3122479,0.0,Oct,1,1,1,2,Returning_Visitor,True,False
6.0,131.14066,0.0,0.0,10.0,72.9267,0.0,0.022571642,14.712013,0.0,Aug,1,1,3,20,Returning_Visitor,False,True
12.0,239.82329,0.0,0.0,88.29283,2588.604,0.0,0.004884873,13.131154,0.0,Aug,2,6,1,4,Returning_Visitor,False,False
1.0,39.96731,0.0,0.0,39.0,577.92786,0.0072578453,0.026698783,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,5.0,159.96402,0.0,0.017116368,0.0,0.0,May,1,1,3,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.0,54.98046,0.19901735,0.13159168,0.0,0.0,Aug,2,2,1,11,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,57.676468,0.0,0.06666667,0.0,0.0,Aug,3,2,1,3,New_Visitor,False,False
7.0,143.03983,0.0,0.0,27.96057,481.52866,0.0,0.004855001,20.116154,0.6,Feb,2,2,4,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.0,0.8,May,3,2,3,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,18.844412,0.16898553,0.12028583,0.0,0.0,May,2,2,2,2,Returning_Visitor,False,False
2.0,40.84339,2.0,0.0,3.0486066,88.23101,0.0,0.025,0.0,0.0,Nov,2,2,2,2,New_Visitor,False,False
0.0,0.0,0.0,0.0,16.0,275.37085,0.0,0.02034267,0.0,0.0,Mar,2,4,3,1,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,Dec,1,1,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,14.0,282.43033,0.0,0.025,0.0,0.0,June,3,2,4,1,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,1.0,44.227013,0.0,0.1,0.0,0.0,Nov,4,4,1,2,Returning_Visitor,False,False
13.0,141.26985,2.4298048,189.77493,60.997555,2465.785,0.0,0.0151009485,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,False,False
5.0,103.46497,0.0,0.0,28.577324,697.6828,0.0,0.00040310365,0.0,0.0,May,3,2,6,11,New_Visitor,True,False
4.0,54.081455,0.0,0.0,17.0,814.413,0.0,0.010503406,94.99146,0.0,Nov,1,1,4,1,New_Visitor,False,True
0.0,0.0,0.0,0.0,55.0,1022.47437,0.0,0.012339102,38.42761,0.0,Mar,2,2,1,2,Returning_Visitor,True,True
3.0,77.089226,0.0,0.0,44.488415,2167.61,0.010361515,0.022186264,0.0,0.0,Aug,1,1,6,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.0,0.0,Mar,2,2,7,1,Returning_Visitor,False,False
5.0,183.43854,0.0,0.0,138.4418,6566.4424,0.007662115,0.018181818,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,False,False
1.0,15.034725,0.0,0.0,70.445625,2889.5413,0.0051246583,0.022670066,0.0,0.0,Dec,2,5,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,112.45129,2984.877,0.003743756,0.018745668,0.0,0.0,Dec,2,2,6,2,Returning_Visitor,False,False
10.0,318.91486,0.0,0.0,76.964836,1957.1223,0.004661031,0.006697385,0.0,0.0,Nov,2,2,8,3,Returning_Visitor,False,False
5.0,56.580788,0.0,0.0,48.118237,1197.4354,0.012039608,0.04382537,5.9022903,0.0,May,1,1,3,13,Returning_Visitor,False,False
3.0,109.640366,0.0,0.0,24.0,1000.6926,0.004432978,0.024092145,12.761299,0.0,May,3,2,3,3,Returning_Visitor,True,True
3.0,61.604286,0.0,0.0,31.0,2254.974,0.0,0.0214214,0.0,0.0,Dec,2,2,9,1,Returning_Visitor,False,False
1.0,26.751936,0.0,0.0,15.0,345.2906,0.01662344,0.021246089,0.0,0.0,Dec,1,1,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,285.9265,0.0,0.046700142,0.0,0.0,June,3,3,1,6,Returning_Visitor,False,False
4.0,41.241802,0.0,0.0,11.0,183.44858,0.028571429,0.043390263,0.0,0.0,Jul,1,1,1,2,Returning_Visitor,False,False
3.0,73.90093,1.0,17.2361,14.563066,734.1744,0.0,0.010229451,0.0,0.0,May,2,2,1,6,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,17.0,173.66766,0.0,0.02357851,0.0,0.8,May,2,2,3,4,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,22.892237,941.2961,0.016658826,0.052481648,0.0,0.0,Nov,4,2,1,3,Returning_Visitor,False,False
3.0,19.519321,0.0,0.0,149.32895,3298.2083,0.0047462247,0.018614614,0.0,0.0,Sep,2,2,3,1,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,11.219836,264.30386,0.0,0.03741162,0.0,0.0,Nov,2,2,3,13,Returning_Visitor,False,False
3.0,96.72402,0.0,0.0,16.0,392.63956,0.0,0.014350631,0.0,0.0,June,3,2,1,6,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,30.0,2153.6472,0.0052630454,0.022035345,0.0,0.0,Nov,2,2,2,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.0,50.77,0.08150834,0.12653027,0.0,0.0,Dec,3,2,1,4,Returning_Visitor,False,False
4.0,99.73698,0.0,0.0,11.0,134.9333,0.0,0.01194372,0.0,0.0,May,1,1,3,1,New_Visitor,False,False
7.0,131.22955,0.0,0.0,47.370422,717.7909,0.0043239472,0.010338423,0.0,0.0,Nov,2,5,9,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,7.0,157.89215,0.0,0.05,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,True,True
15.422157,595.83124,2.0,478.38147,145.7262,8848.772,0.0026278745,0.01887717,9.295689,0.0,May,2,2,1,4,Returning_Visitor,False,False
3.0,65.92554,4.0,398.4106,6.0,96.57418,0.0,0.031434666,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,Jul,2,2,9,16,Returning_Visitor,False,False
4.0,127.28885,19.275177,1114.5459,559.9798,34247.348,0.011205734,0.021227319,0.0,0.0,Nov,2,2,6,2,Returning_Visitor,True,False
1.0,0.0,0.0,0.0,3.0,26.649937,0.09374187,0.1730238,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,22.0,1774.8186,0.0,0.016001817,13.51806,0.0,Nov,2,10,1,1,Returning_Visitor,False,True
3.0,85.96305,0.0,0.0,2.0,1.4570568,0.0,0.040858556,0.0,0.0,May,1,1,3,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,11.0,920.3893,0.0,0.027215872,0.0,0.0,May,2,4,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,10.0,306.16772,0.014964315,0.033188052,0.0,0.0,Nov,1,1,7,13,Returning_Visitor,True,False
3.0,271.9618,0.0,0.0,49.73037,1451.2144,0.008642226,0.026481513,10.705059,0.0,Mar,2,6,9,2,Returning_Visitor,False,False
1.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Nov,1,2,8,1,Returning_Visitor,False,False
5.0,54.571106,2.0,188.53741,83.17284,4844.702,0.011798953,0.031420197,5.8611717,0.6,May,2,5,2,2,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,28.809847,322.14774,0.01416649,0.025,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.6458628,23.666382,0.2,0.2,0.0,0.0,Nov,3,2,2,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,257.75153,0.0,0.08378636,0.0,0.0,Mar,2,2,2,10,Returning_Visitor,False,False
10.0,151.47702,1.0,183.8033,130.40475,4393.8174,0.0,0.015159855,0.0,0.0,Nov,1,4,2,1,Returning_Visitor,False,False
3.0,46.818745,0.0,0.0,7.0,144.38109,0.0,0.023550486,0.0,0.0,May,2,2,3,2,New_Visitor,False,False
1.0,0.0,0.0,0.0,51.432934,5688.96,0.016656421,0.054035105,0.0,0.0,May,2,2,1,13,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,8.0,693.71906,0.033423,0.06666667,0.0,0.0,May,1,1,1,3,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,12.0,303.1433,0.0,0.02314804,0.0,0.6,May,2,4,4,2,Returning_Visitor,False,False
3.0,62.99626,0.0,0.0,54.834114,2110.721,0.0,0.00442223,54.384262,0.0,Dec,1,1,2,2,Returning_Visitor,False,True
5.0,119.7484,0.0,0.0,25.0,1269.247,0.015842455,0.03803011,0.0,0.0,Nov,2,2,1,8,Returning_Visitor,True,False
5.0,76.22093,0.0,0.0,15.0,834.1173,0.0,0.015390685,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Nov,2,2,3,1,Returning_Visitor,False,False
3.0,132.75003,0.0,0.0,12.0,837.4766,0.0,0.01468613,160.36102,0.0,Dec,2,2,1,8,New_Visitor,False,True
2.0,29.170507,0.0,0.0,28.0,542.80115,0.0073898607,0.008382546,0.0,0.0,Dec,2,2,4,1,Returning_Visitor,False,False
3.711155,82.713036,0.0,0.0,37.0,350.1231,0.0053669293,0.011938497,0.0,0.0,Dec,1,1,1,2,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,3.0,462.1881,0.0,0.11051206,0.0,0.2,May,3,2,1,2,Returning_Visitor,False,False
13.0,115.44007,0.0,0.0,28.0,315.24796,0.035949476,0.04560712,0.0,0.6,May,2,2,7,3,Returning_Visitor,False,False
6.0,113.21927,3.0,73.4875,6.0,259.51196,0.0,0.023541698,0.0,0.0,Oct,1,1,1,4,Returning_Visitor,False,True
2.0,15.088356,0.0,0.0,56.074696,1660.3091,0.013432985,0.03333333,4.4255877,0.0,Oct,2,5,1,1,Returning_Visitor,False,False
3.0,134.25461,0.0,0.0,46.201008,1194.4503,0.0,0.00952381,0.0,0.0,May,3,2,2,4,Returning_Visitor,True,False
3.0,186.65619,0.0,0.0,14.0,492.6346,0.0,0.022509692,17.864573,0.0,May,1,1,4,2,New_Visitor,False,False
0.0,0.0,0.0,0.0,7.0,274.34326,0.0,0.0139293205,34.521458,0.0,Oct,1,1,3,2,New_Visitor,True,True
0.0,0.0,0.0,0.0,17.0,277.2177,0.0,0.013226318,0.0,0.0,Dec,2,2,4,2,Returning_Visitor,False,False
1.0,2.3967826,0.0,0.0,0.0,0.0,0.0,0.13333334,0.0,0.0,Mar,2,2,4,11,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,7.0,1025.871,0.0,0.028571429,0.0,0.0,Dec,1,1,3,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,6.0,84.94112,0.025,0.05,27.406002,0.0,Dec,1,1,2,6,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,28.0,2921.1628,0.04,0.08737796,0.0,0.0,Dec,2,2,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.0,114.35189,0.0,0.1,0.0,0.8,May,3,2,2,2,Returning_Visitor,False,False
3.0,233.87454,0.0,0.0,89.55146,2146.735,0.0,0.008600906,0.0,0.0,Nov,2,2,6,1,Returning_Visitor,False,False
12.0,375.2392,0.0,0.0,33.816544,1151.8644,0.016584877,0.02,61.781204,0.0,May,3,2,9,13,Returning_Visitor,True,False
5.0,177.19067,2.0,0.0,51.09926,1907.7418,0.0015074571,0.014285714,0.0,0.0,Nov,1,1,3,3,Returning_Visitor,False,False
2.0,55.947697,1.0,51.102,97.61295,7461.271,0.0,0.013490343,16.55005,0.0,Dec,2,5,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,Nov,1,8,5,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,27.0,749.93555,0.018146567,0.018345015,0.0,0.0,Nov,3,2,4,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.52275693,May,1,1,3,13,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,28.909685,1402.0557,0.0055393395,0.03392363,30.425192,0.0,Jul,2,2,1,1,Returning_Visitor,False,False
1.0,8.457406,0.0,0.0,30.0,409.85522,0.0,0.027305454,0.0,0.0,Dec,4,2,4,11,Returning_Visitor,False,False
1.0,271.46463,2.0,28.485212,6.0,413.60886,0.0,0.033649508,0.0,0.0,May,1,1,1,8,Returning_Visitor,True,False
2.0,59.31423,1.0,0.0,22.979939,1306.3251,0.01249948,0.024845948,2.220581,0.0,Mar,1,1,9,2,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,25.0,1598.158,0.0,0.008597821,0.0,0.0,Nov,2,5,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,6.0,96.407166,0.0,0.028571429,0.0,0.8,May,2,2,4,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,12.0,130.76779,0.0,0.00779884,0.0,0.0,Aug,2,4,4,2,Returning_Visitor,False,False
2.0,60.765522,0.0,0.0,3.0,32.55963,0.0,0.04302022,0.0,0.0,Dec,2,2,1,2,New_Visitor,True,True
7.2463026,89.347855,0.0,0.0,47.03622,1221.9266,0.0,0.013331737,35.24918,0.0,Nov,2,2,6,2,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,21.0,1342.3805,0.036776155,0.069027856,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
5.0,120.076744,0.0,0.0,15.0,1115.9281,0.0,0.016188322,0.0,0.0,Dec,2,2,9,2,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,7.0,111.36671,0.0,0.03767815,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,27.0,208.57686,0.034933865,0.08606202,0.0,0.8,May,2,13,8,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Nov,1,1,7,2,Returning_Visitor,False,False
2.0,68.45826,4.0,102.52878,26.0,460.7398,0.009580668,0.014873038,0.0,0.0,Nov,1,1,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,27.0,686.8176,0.016666668,0.03664617,0.0,0.0,Aug,2,10,2,1,Returning_Visitor,True,False
6.2612543,133.33162,0.0,0.0,22.0,360.72742,0.019998552,0.04,0.0,0.50793177,May,2,2,2,1,Returning_Visitor,False,False
2.0,86.01442,0.0,0.0,7.4502316,214.91191,0.0,0.022755394,0.0,0.0,Sep,3,2,1,5,New_Visitor,False,False
11.3512535,728.5494,2.0,182.43623,28.0,514.1093,0.0063077784,0.014285714,64.26481,0.0,Nov,1,1,1,3,Returning_Visitor,True,True
0.0,0.0,1.0,21.496084,11.0,253.99133,0.0,0.0272944,0.0,0.4,May,2,2,1,17,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,23.430273,620.82684,0.012913832,0.03149719,0.0,0.0,Dec,2,2,3,2,Returning_Visitor,False,False
0.0,0.0,1.0,65.678795,19.0,681.2348,0.0,0.033107616,0.0,0.0,May,1,1,3,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,47.990414,2507.7915,0.0058671413,0.020970816,0.0,0.0,Nov,2,5,1,8,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,5.0,88.43815,0.0,0.07264561,0.0,0.0,Aug,2,2,3,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,36.0,1222.6362,0.0020452742,0.02,0.0,0.2721029,May,1,8,4,4,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,118.6683,5239.0205,0.021802716,0.042983018,0.0,0.8,May,2,2,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,31.0,1535.6703,0.00952381,0.02155025,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,False,False
11.147464,275.40945,0.0,0.0,69.79363,2127.0146,0.002317739,0.021939877,0.0,0.0,Nov,1,2,1,2,Returning_Visitor,False,False
2.0,56.503014,0.0,0.0,15.71704,360.104,0.0,0.014285714,0.0,0.0,May,2,2,7,13,Returning_Visitor,False,False
0.0,0.0,1.0,10.514132,17.0,502.76352,0.0,0.015879467,0.0,0.0,May,2,2,1,5,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,34.0,1807.3964,0.003026394,0.020574724,0.0,0.0,May,2,4,7,6,Returning_Visitor,False,False
3.0,100.57452,4.0,169.74777,28.0,648.5152,0.0,0.0034871085,11.399733,0.0,Nov,1,1,3,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,5.0,87.73013,0.0,0.025,0.0,0.0,Mar,1,1,1,11,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,84.76872,629.71716,0.016666668,0.035121303,0.0,0.4,May,2,2,1,4,Returning_Visitor,False,False
