Length,Width,Size,Conc,Conc1,Asym,M3Long,M3Trans,Alpha,Dist,class
22.79165,24.121136,2.4529986,0.40051773,0.15497394,117.52828,17.649446,-6.745149,6.6714973,262.84058,h
37.54713,21.041,2.4358165,0.35292804,0.02709681,3.0076478,29.279078,-13.608344,20.938456,219.00854,g
68.59011,20.405296,3.0222476,0.2919842,0.14782368,-63.288826,25.02813,25.112978,7.6779933,222.24222,g
28.250097,14.375442,2.669757,0.7565399,0.29399535,-391.88492,19.366358,25.699846,43.814808,161.40819,h
52.349983,18.43773,2.539517,0.44280565,0.1943603,-4.297208,8.412537,-205.8947,85.0578,172.03162,h
35.785225,17.329779,3.047298,0.2371915,0.16134477,-83.14792,-10.723481,-161.53648,3.2577467,313.0217,g
12.729136,40.31752,2.916752,0.42480513,0.34567565,-231.47177,-22.869501,-5.908572,3.3919683,306.79605,h
20.844,10.620223,2.4722006,0.68258125,0.29296646,-42.118668,-6.606037,14.451856,2.2843559,208.28468,g
28.613125,16.655521,2.229216,0.2932287,0.13370822,-6.4641166,-33.00558,-4.2019153,31.161158,207.27481,h
41.855907,25.578552,3.0546744,0.27113193,0.1682085,-73.882126,159.42297,77.25926,3.645075,147.41617,h
21.474972,13.10877,2.4385183,0.27452025,0.16499907,-160.26627,-4.9792433,14.000009,14.130311,199.07184,g
51.980213,9.347802,2.567312,0.5458651,0.15290768,-14.616804,-84.75427,9.108955,11.404543,250.84087,g
57.84837,17.064209,3.3185787,0.28745785,0.1321501,6.5894575,-13.575373,10.773802,46.730637,271.35162,h
22.021158,40.233055,2.2834513,0.24630676,0.2251873,-14.808363,85.39671,16.899103,58.00756,183.99455,h
79.09482,11.159716,2.3473532,0.19640307,0.12581545,28.865044,126.26944,-17.933266,53.721405,214.1614,g
27.798182,17.991312,2.134233,0.24861766,0.35488883,12.36194,79.461426,13.666876,12.776641,289.90494,g
31.379076,21.998426,2.4277716,0.15730323,0.32934418,18.813921,-8.930213,-16.373528,47.710392,142.581,h
23.366375,14.900563,2.1130402,0.5014355,0.008030533,-29.69586,46.68497,6.017315,10.542057,95.24088,g
54.76057,26.12791,2.8623939,0.23220193,0.22650391,36.036835,28.442705,15.857059,1.3715804,22.227911,g
34.567764,15.898883,3.3914819,0.18855825,0.14980893,22.6251,-245.88135,8.17727,78.722244,96.57173,h
106.363335,33.781944,3.3738675,0.28571463,0.10721612,63.83033,17.36279,-20.23489,5.065426,271.11127,g
50.183067,18.54204,3.1105065,0.15240476,0.252837,14.984567,39.116066,-205.86111,17.410593,167.47377,g
20.743078,25.828753,2.5112135,0.5502397,0.20721303,-18.28256,-113.30932,-18.860569,64.41159,42.959686,g
33.57891,15.836729,2.479309,0.37054503,0.10639425,-25.808342,22.350138,-5.7562127,22.155367,229.93959,h
44.838745,17.232182,2.7880585,0.26037008,0.3377539,0.5314914,83.90214,10.068901,67.94339,242.42482,h
27.780573,23.78142,2.7058954,0.21900061,0.113636196,67.1975,-13.286641,-2.184603,17.55127,209.26146,h
24.937727,10.255692,2.1992576,0.5201064,0.28522256,-79.41662,-3.5660048,-1.3694794,3.5723128,194.72812,g
20.607944,17.169611,2.080803,0.37877333,0.27131808,-31.453848,16.921757,-6.367479,17.829426,403.2066,h
25.294863,29.847393,3.4428008,0.3317928,0.2800129,-13.798663,-122.81459,7.842886,20.176098,277.93408,h
12.9766,12.258003,2.9524572,0.19757205,0.15698567,-70.75898,-5.8154464,8.219232,17.824635,166.21066,h
46.157906,13.449195,3.2491384,0.49904108,0.18620743,-278.7842,24.343449,-16.13162,28.355831,26.982899,h
20.654327,21.037813,2.4717696,0.27331284,0.21660347,25.335938,28.820517,15.516994,0.25013968,120.02361,g
33.831253,23.77816,3.1027448,0.11624012,0.04841768,-6.6506615,-10.455705,14.157843,6.7533116,31.677593,g
17.453657,13.314097,2.9173796,0.35976794,0.29926342,-79.26737,-123.34396,15.080423,28.65228,109.60001,h
32.00886,13.493323,2.875482,0.20357013,0.31286374,-14.256869,22.343704,-16.010557,3.332551,323.01816,g
64.257355,17.71624,2.2905655,0.2267265,0.13356686,-65.12048,28.544687,10.067967,7.6848593,107.167175,h
28.462854,26.298164,2.5237718,0.48320642,0.27699584,87.936066,-9.364883,3.9423645,0.11720531,190.2972,g
25.796926,18.963634,2.7811756,0.13475628,0.13439025,-26.732616,23.735804,-198.29802,5.9448214,175.43584,g
32.51023,0.0,2.9989564,0.53298724,0.3141966,61.073902,19.348738,11.657585,75.758415,234.21797,h
70.87395,21.97705,2.5045142,0.19655465,0.09861536,-44.282192,70.03788,14.264621,46.856697,316.30826,h
23.198896,17.39759,2.4693604,0.299641,0.3746023,14.898008,48.62309,33.431103,1.1576657,58.48296,h
90.628426,15.390555,2.802315,0.16205166,0.16385216,48.895477,65.80344,24.529575,12.848807,196.03035,h
62.175774,11.829974,2.955352,0.53301126,0.17735551,16.266787,-45.373142,-199.09068,90.0,25.64045,h
26.540192,14.556999,2.1519244,0.27323848,0.17558052,-23.986504,-28.154375,-34.979126,0.82854366,266.1428,g
20.971205,9.982189,2.409303,0.28744483,0.19286871,-13.424384,58.500477,-14.720978,2.787241,221.91437,g
29.713564,63.667027,2.8352332,0.3150983,0.027972335,46.657913,55.852947,-167.46182,6.191235,152.5264,h
66.25449,28.670443,2.684695,0.4755328,0.087982185,-276.17926,-128.06944,9.176908,38.906918,149.4094,h
59.525715,38.280563,2.618407,0.25529525,0.23398693,24.38092,85.29287,12.679838,11.681101,154.13338,h
81.16858,9.197016,2.9049594,0.44402832,0.30601507,-6.6874638,93.836174,-9.866968,3.5729551,101.50848,h
95.40186,12.725484,2.3756974,0.33879378,0.3344453,-3.374104,84.72302,-205.8947,2.9681563,150.38475,h
27.027325,13.769177,2.5577562,0.701289,0.18021122,14.120444,7.348876,11.198667,70.97921,139.96558,g
23.508461,16.824064,3.2730997,0.124264844,0.0988445,27.040684,7.8657913,20.08309,12.611843,165.42717,h
56.108772,12.891078,2.7510705,0.23011434,0.16472536,40.489445,-12.956433,20.974152,1.5342153,188.29268,h
25.05343,17.720215,2.5596762,0.21456376,0.11820198,-19.990847,-25.85745,-20.401907,4.3877845,222.50716,g
22.82395,11.802953,2.5091052,0.24225809,0.14074884,2.462956,12.7551365,6.217363,23.555666,165.12091,h
19.425259,9.44401,2.4626777,0.48848122,0.36274564,-64.38011,-10.018823,-205.88766,9.428975,139.48418,h
27.721987,22.11051,2.1790476,0.30947867,0.23930185,0.4852982,49.083023,-2.2559898,85.91075,150.25533,h
12.914268,8.184505,2.6322057,0.7169014,0.31845558,-229.31847,22.176006,-11.469932,8.977492,99.66143,g
28.89354,16.746841,2.689112,0.14865045,0.15910602,-7.0898438,140.0582,-16.673983,36.156677,139.19571,h
32.994495,9.111261,2.9781163,0.70151764,0.23555925,97.75526,8.508869,6.0805907,7.778163,233.74554,g
64.21013,14.357138,3.463523,0.33364478,0.22125365,60.054844,102.6562,-41.293663,2.3145816,194.24023,h
116.43854,22.774973,2.799596,0.50516766,0.14538002,-16.11681,-153.76466,9.015228,72.34145,298.85507,h
23.02273,8.873544,2.6325665,0.4560194,0.09126271,14.984664,-110.45746,6.3867173,30.06057,214.13263,h
41.837532,14.997747,2.6780682,0.4780363,0.13412301,-53.80831,64.74028,-5.068263,0.8045056,292.21097,h
13.946621,10.506031,2.150749,0.2806994,0.12647234,84.59184,-29.222452,18.102453,2.5656385,245.42928,g
37.861355,10.187962,2.4203658,0.55558896,0.1951437,5.457805,21.530947,-5.4568133,41.538803,196.83247,h
67.401985,10.993983,2.4952104,0.33819973,0.034832332,-22.186756,-9.123905,8.264557,35.60649,129.0954,h
28.053135,18.544695,2.674259,0.13702592,0.14995125,0.8503135,-107.803185,-1.9392194,8.361826,202.06053,h
29.960955,12.690669,2.7771869,0.185216,0.20217137,24.459747,-17.920185,-5.0719395,1.2421948,46.33383,g
27.763672,38.617985,3.0947595,0.2365579,0.002330562,13.1985655,-16.151455,-4.409598,5.4584203,219.87161,h
20.9046,7.065247,2.5206966,0.11500863,0.33392063,257.81302,38.36451,8.744241,2.6913924,175.85716,g
72.031654,13.7475605,3.666485,0.20340052,0.12284598,-16.354832,55.351112,-1.0642457,29.27858,242.73471,h
13.315133,26.935698,3.437071,0.31290808,0.19561046,124.38995,96.755554,-15.650519,0.056634557,199.00244,g
25.273556,12.794373,2.6212878,0.49339724,0.13409224,-63.70122,-68.6179,-20.388079,10.599701,61.183777,g
25.933949,28.218935,2.3418882,0.28422666,0.17826834,19.179466,65.92786,-14.463243,20.026802,112.40242,h
22.820585,24.532925,2.765785,0.1609479,0.2254809,-165.82292,121.96083,11.307794,63.540813,164.62523,h
34.140533,12.224574,2.6325026,0.4762754,0.32096303,8.429912,237.16367,0.19683465,4.9103045,195.59193,h
63.850853,11.503984,3.10621,0.17015263,0.29812863,-7.126967,-128.49512,-10.262951,2.5689628,108.88343,h
32.87537,13.951388,2.7321231,0.31506366,0.243748,2.774047,67.84424,56.00403,26.278652,152.56947,h
31.856739,9.989218,2.4886754,0.22476768,0.3127841,-132.54364,23.0317,13.801652,12.833202,173.86388,h
19.347095,11.705155,2.298508,0.21384889,0.23378614,-205.56734,238.22528,9.97146,0.06696989,220.03944,g
81.73345,46.345768,2.296143,0.24185167,0.10030222,-53.577515,41.197765,-9.7101755,13.184753,136.43779,g
44.910084,7.1575737,2.4721684,0.3662779,0.14225546,4.317944,39.45233,-80.88843,10.406307,165.39868,g
88.34886,27.718122,2.4485161,0.18926014,0.27597424,48.352882,81.06869,66.96143,61.115925,208.91318,h
24.40412,17.052698,2.5273416,0.54164827,0.20330268,-14.878318,5.6050816,-9.611144,88.87321,194.74034,h
28.650759,13.664749,2.190242,0.46226168,0.37455156,-77.569244,227.66261,-6.3958297,7.839545,252.22156,h
29.822395,11.154521,2.516375,0.20779802,0.29237455,61.808826,8.955801,-9.384606,67.98871,190.9878,h
21.983103,12.092586,2.6606548,0.44228485,0.17364822,219.59607,120.06366,-19.437738,3.2464097,235.67543,g
22.436783,22.083529,2.583297,0.26703408,0.1536891,21.21722,46.840954,-26.033714,13.298101,197.07236,h
42.281723,5.935953,2.3497899,0.52749175,0.24508223,-25.386492,20.966555,44.28845,6.197715,124.788475,g
26.17303,34.709515,2.4283986,0.6443002,0.34459537,87.19736,-45.40547,-11.580539,30.457666,46.99513,g
41.193737,19.07356,2.5590708,0.24155581,0.08883187,-74.94443,16.401634,3.1112943,15.748814,256.93277,g
44.66123,19.710646,2.8446183,0.3544687,0.41353974,-29.824476,75.5411,-8.702461,89.331085,207.37172,h
83.902016,14.546092,2.3293417,0.5608635,0.33163193,80.634285,-41.179996,-76.755104,4.7109513,314.05673,h
156.99805,14.706369,2.7779372,0.40449056,0.31049106,-2.984373,58.67469,7.075686,2.6471922,257.83707,h
125.33358,0.0,2.388119,0.16839747,0.13434952,-7.88973,167.58871,13.395153,14.9470215,189.00728,h
72.82664,32.262993,3.5916858,0.24146937,0.21553081,-34.28003,15.034659,17.780441,18.616903,43.24,h
12.952004,22.648869,2.9259617,0.42192075,0.26187116,547.01416,20.481916,8.320971,5.304816,217.33588,h
16.739758,17.696447,2.121036,0.32662383,0.15064506,9.427515,18.40551,-96.92497,10.337288,145.1231,g
26.978552,10.818836,2.7739062,0.19444188,0.2936685,194.01384,-4.215629,-21.851894,3.0902064,241.4479,g
75.496895,20.896324,3.501911,0.21601585,0.14859463,10.660682,26.880033,-23.979635,61.413876,72.891975,h
29.648054,23.262112,3.096938,0.18506761,0.0008840842,-149.59975,74.81532,-11.050025,4.4502244,79.10987,h
77.37014,17.667353,2.9001718,0.26563188,0.31640887,571.61255,40.196953,4.484779,39.965958,270.74347,h
20.027225,25.4419,2.4557674,0.38403562,0.23191792,-25.73383,12.655893,-73.63082,7.5723033,254.20998,g
79.90379,25.533127,2.9042218,0.1596677,0.121726446,536.4144,16.565084,19.392302,2.3885443,129.37984,g
33.22719,20.033724,2.7367013,0.25506863,0.09156965,-23.157566,-30.932703,6.0066643,3.376973,55.13392,h
51.80407,29.801468,2.4600668,0.1319762,0.07040238,-14.5135765,-96.681435,17.33944,42.71771,30.045578,g
38.0728,11.767647,2.288069,0.52864033,0.31282574,-18.484375,61.228767,-12.535552,6.1389966,253.01796,h
39.164566,11.670605,2.4207091,0.5675021,0.42601544,-37.573006,136.68977,15.567505,89.95895,282.9458,h
31.849344,9.826632,2.7435007,0.26065558,0.10789113,545.0029,25.505314,9.796104,6.561182,143.81299,g
27.683947,10.201435,2.8436573,0.38848788,0.14047682,21.359825,20.671913,19.800177,6.394281,335.41583,h
26.37009,16.846436,2.9302938,0.28517923,0.114594735,-0.18722886,-66.25603,59.00488,23.170794,184.54088,g
31.857815,15.350203,2.7784503,0.18535048,0.29277012,79.80933,84.59615,18.782213,88.71495,188.84293,h
33.820644,10.074384,3.117342,0.658278,0.23653443,-154.44629,28.81367,22.787455,86.81601,241.36147,h
20.452906,19.353767,2.2482202,0.299072,0.4001449,41.220337,-15.850527,25.468128,0.39045295,221.25824,g
19.36094,10.495819,2.0775607,0.31499708,0.4176098,-104.557014,26.053524,19.81729,8.485376,50.380775,g
28.75663,7.176331,2.4769566,0.39672604,0.1368908,43.46801,-6.0211544,-14.297425,5.3819914,219.64117,g
75.592415,68.90667,3.3217993,0.09261166,0.08447147,25.053919,-13.312014,7.224525,0.016700678,269.68692,h
55.97974,27.990559,2.4317822,0.13214815,0.1368595,42.963963,95.72541,10.639301,1.8389387,147.1297,g
26.331938,18.007141,2.9416318,0.23950939,0.10383566,111.42667,59.620235,6.0021796,5.2926116,99.39808,g
18.831938,13.537905,2.3932588,0.51246285,0.12377352,-20.961237,101.017685,-8.372645,29.291885,98.9586,h
28.801632,10.598227,2.9003685,0.74254346,0.33997998,95.749626,-11.952184,-20.622932,2.705829,194.09222,g
26.812641,28.363348,3.1639562,0.1709913,0.25197,32.33804,18.893763,49.797318,31.440065,137.71901,g
44.93424,17.102951,2.9938478,0.15654273,0.1461237,56.3246,-18.396683,18.022484,13.043088,240.62631,h
40.368618,6.088055,3.0544283,0.2310232,0.029866029,-16.62122,64.9038,9.159158,31.747362,130.95953,h
47.81217,18.442476,2.9921157,0.19980234,0.22869942,35.28929,82.899704,36.803288,1.6938162,146.4448,h
74.80375,11.171941,2.7988877,0.24271213,0.12458217,-3.2928243,11.780818,-5.5287056,2.8944938,62.298294,h
37.32857,40.258255,2.8089724,0.3249324,0.13368395,1.5515639,-118.17851,44.580658,37.953278,71.89106,g
23.916912,12.840645,2.5132596,0.2498047,0.07783022,4.4375353,8.539008,-1.1575595,1.1059821,84.90847,g
19.143824,15.408904,2.7113428,0.24798639,0.1309785,-18.991693,39.226532,-14.524107,9.20832,49.557594,h
32.893867,13.005955,2.6888814,0.18381906,0.25313818,-7.9099607,37.60126,-44.307404,22.51228,53.272694,g
87.20651,12.518961,2.7944162,0.29879755,0.31739363,-43.39259,-184.85739,-192.72632,4.2413974,160.55646,g
36.545822,14.538622,3.386015,0.17382857,0.18099967,-35.57034,133.41919,74.02911,0.79894316,196.22606,g
28.081352,9.7066765,2.6086276,0.44032794,0.0038256424,-94.456345,88.5778,-7.586272,1.0235859,320.8011,g
47.036106,13.076493,3.787824,0.20350687,0.14119256,-438.0616,-21.438643,-37.19425,11.999678,141.63858,g
74.51099,23.547543,2.608824,0.22737698,0.10593186,-111.133125,15.465388,-4.6576586,13.111014,68.08146,h
23.913794,9.511641,2.8523238,0.57880974,0.22287363,8.755982,26.153994,8.758986,32.837658,181.96553,h
27.064594,31.457539,2.3340533,0.4274513,0.19738531,-34.788635,75.58322,7.955512,89.999054,198.38124,h
20.248,84.88117,2.7701676,0.3697896,0.13174902,-18.763031,14.054055,12.233835,78.80707,59.333485,h
25.678587,39.665142,3.0607014,0.15728977,0.23810521,22.775919,34.02646,5.6918283,36.245426,191.91556,h
32.42993,17.298855,2.565296,0.32473376,0.16201816,36.529842,-6.7769656,-8.313041,8.746555,243.1964,h
30.118462,12.374644,2.7931266,0.25074932,0.14438057,-106.04591,19.939964,18.39582,20.819107,6.480105,g
23.090866,10.349106,2.8101332,0.5254271,0.19276068,128.2607,-18.173967,-20.835224,14.054042,209.47585,h
25.336622,13.898307,3.318314,0.20766486,0.14396745,34.224644,13.171121,15.587628,34.469406,134.42215,h
21.336676,24.187378,2.5958312,0.33058313,0.14439088,-43.046852,5.2876625,11.453842,89.93157,161.44377,g
50.564945,30.147383,2.2151577,0.45049274,0.15272886,-8.773446,16.288054,9.364152,60.71753,51.35368,h
19.915396,26.55772,2.6316073,0.5150805,0.2161628,60.20077,6.6618896,4.188515,71.61391,245.20741,h
26.2244,8.933664,2.720082,0.10081055,0.25009748,-72.16258,-35.299664,11.285432,58.44464,189.39363,h
60.165398,25.25387,2.4991055,0.28772324,0.035934843,-445.4783,-168.98691,31.290314,89.99103,136.15265,h
24.207422,23.228992,2.774716,0.28377035,0.25415978,-14.084589,89.26824,3.7412257,8.3350725,77.234314,g
26.781336,22.693563,2.4755821,0.092933424,0.3067425,-27.155605,-32.297146,54.33427,15.966027,189.63255,h
120.696365,14.39863,2.872894,0.23825693,0.18452364,13.825297,6.540324,-7.8776484,27.035406,236.57994,h
79.702324,17.414127,2.7355223,0.4082231,0.3411304,-14.554359,56.02038,11.29441,27.44889,165.50565,h
19.99935,32.598206,2.4882014,0.3395123,0.15251434,-2.292534,37.295,-9.351266,1.4735192,148.28062,g
20.40192,12.5491705,2.4765356,0.3847017,0.2859787,-34.599155,-171.04,-7.3479795,9.972418,264.91022,h
20.433619,13.697748,2.5958092,0.42068252,0.21808451,22.360435,-48.939823,-8.925826,6.62351,122.483444,h
19.86482,24.433712,2.4464037,0.3681005,0.25953212,37.409683,233.88072,13.627963,16.517532,212.47858,g
50.464558,35.768425,2.8159976,0.28942615,0.12935068,-258.2733,27.025646,-20.159689,7.9848843,187.74884,h
96.81274,16.676208,3.2961142,0.5170301,0.17457528,-36.084427,27.139576,6.8697205,67.94179,225.13158,h
121.36508,23.018976,3.4921815,0.58525217,0.28701526,-44.16842,207.30109,29.205036,1.1691748,182.1736,h
21.397015,10.471143,2.6795418,0.30931672,0.21571872,-304.99994,23.413958,-73.471,23.732176,231.35045,g
54.79095,8.568506,2.3935387,0.47007295,0.12033264,36.018463,225.30704,49.046104,32.781788,58.408844,h
80.54369,7.8837714,2.3230882,0.25713032,0.18551561,1.4872513,-35.086063,9.597014,36.325768,39.22843,g
25.139519,18.822933,2.523631,0.27061617,0.32229722,62.14899,134.34167,6.684324,4.4094963,250.19139,g
15.714069,6.9935584,2.3047976,0.3091962,0.10363316,0.466254,9.297135,22.585148,8.263644,65.04648,g
43.50412,11.561333,2.644618,0.46612117,0.11639233,-100.2663,91.187035,41.042034,16.64868,180.03288,h
30.9465,10.939428,3.0444858,0.20430425,0.08805458,211.17793,84.39325,-9.527064,19.881672,228.11264,h
29.689905,20.617035,2.696324,0.72766733,0.29037207,54.489998,84.51502,-15.542268,35.595085,225.03253,h
19.909086,4.4083457,2.3348446,0.705514,0.17777784,-7.38726,-38.015232,-4.028539,36.8047,131.46577,g
16.94196,11.001389,2.0362017,0.54908544,0.30809578,-168.33672,8.274483,5.993026,4.98584,213.66484,g
23.709188,13.995426,2.377091,0.3725941,0.13521945,152.02829,68.09186,-10.910787,15.594092,212.696,g
21.02828,12.024885,2.6255143,0.19571261,0.0634643,31.146357,-30.798277,-13.127655,41.997902,37.4876,g
25.502228,9.167796,2.778413,0.30222833,0.27658626,5.6343627,50.51763,-144.40222,11.966919,271.64282,h
20.362213,11.636373,2.315832,0.39717898,0.080731384,-66.74949,14.701618,-3.6092978,47.507343,181.6307,g
31.902748,75.119415,2.8744242,0.18820907,0.13968492,-25.013927,21.478788,28.18738,5.664875,237.16049,h
32.088463,48.485863,2.4698079,0.21137616,0.07096923,54.527805,49.124912,-15.111891,71.219604,58.809097,h
30.464067,12.050028,3.1962554,0.26359096,0.2888539,-3.0083897,-9.758677,19.839685,4.1112814,276.48834,h
97.649536,14.070498,2.9100552,0.552284,0.118402,-80.25995,-41.733948,22.765415,16.965874,199.0081,g
25.307074,22.582308,2.5151188,0.5746192,0.25745204,71.66392,-138.65565,19.624243,24.02092,99.77966,h
65.53646,34.863594,3.329276,0.37098855,0.23441258,48.464577,77.87576,24.461979,27.63308,222.43082,h
29.760466,14.224317,2.385397,0.44021758,0.50936997,-50.375446,21.398216,-18.628693,3.9943244,72.73575,h
40.45956,19.366169,2.1032343,0.5576252,0.2429221,-127.46728,-18.129175,10.148007,87.856964,219.9794,h
37.812477,6.610049,2.52097,0.4445377,0.2586954,-19.11821,25.74189,-19.65088,66.69935,137.92567,h
40.49955,22.07007,3.6859806,0.12102046,0.076707095,33.08139,102.81866,38.651306,1.4007721,252.96005,g
31.906055,9.372626,2.5651891,0.45603567,0.2681443,14.655406,59.55605,17.840233,28.584455,105.27516,g
15.093112,20.387707,2.9649832,0.51927316,0.41518167,26.868717,70.78091,8.138109,85.08271,216.94447,g
180.3869,27.904385,3.384101,0.25615245,0.07357132,10.718117,-22.319757,9.09658,26.072935,302.9365,h
31.127012,20.80937,2.9849393,0.27334097,0.3229453,-0.88849986,85.12093,-5.9728403,83.77543,34.919674,h
18.198824,11.613671,2.3449295,0.5724932,0.3974028,59.464344,21.558191,13.9913845,88.847466,192.37651,h
115.18996,29.495043,2.942517,0.40297064,0.2959833,73.303055,18.528734,-21.420372,1.598674,180.6405,g
28.03425,29.314009,3.1381133,0.424755,0.2627163,31.703857,19.233166,15.539696,3.3942032,206.04189,g
24.30624,14.129084,2.841738,0.3205853,0.10176875,17.11631,31.038927,-205.79692,3.3886244,142.43178,g
26.155964,23.777933,2.7052245,0.5612063,0.12280062,9.075584,-58.38883,-36.804707,37.066643,116.839485,g
33.255478,6.790502,2.3575385,0.5523906,0.027178735,-8.231803,4.027733,11.22277,4.986393,123.02283,g
20.827642,26.41459,2.7183907,0.20628895,0.15174027,9.570227,79.344246,-14.359585,3.2194252,105.029686,g
26.30097,10.098664,2.4062939,0.76625127,0.41215786,6.9486,71.2927,24.447128,31.645391,158.80414,h
19.490854,19.640661,2.3332343,0.45082915,0.26153272,-4.4162207,9.289327,-11.6031685,32.37169,207.04047,h
88.30532,25.898327,2.7661188,0.16375636,0.15100704,8.657921,-103.190834,-0.4002817,86.71002,234.73447,h
17.737526,7.2406416,2.3909473,0.5701211,0.27855888,-33.39703,-0.7694162,-8.342962,15.768575,255.87334,h
20.452463,46.787506,2.8698673,0.55698127,0.1016378,71.67472,12.594813,6.246642,15.960716,167.2047,h
36.38713,12.525863,2.417895,0.32206187,0.070702344,-81.568825,-45.95586,10.391425,65.31957,138.53949,h
34.749992,13.174212,2.734414,0.20540698,0.27898064,-21.020403,33.601944,67.49499,36.5166,189.71275,h
24.095745,14.981037,2.53473,0.3789112,0.19032063,528.37164,29.673458,-11.038458,6.968316,234.84244,g
52.440376,29.1121,2.880317,0.32359844,0.13792917,17.274473,46.830875,-72.07629,18.306437,273.47293,g
53.391743,14.603933,2.4731507,0.42139435,0.18257189,2.6262507,-14.938332,32.58448,41.262997,92.03513,h
21.111475,11.342941,2.5932236,0.8262589,0.4168631,7.5190716,167.9929,-205.8947,2.4880397,228.18889,h
50.238438,19.78047,2.6922367,0.4358932,0.12488258,13.425547,-149.03409,22.302832,67.38181,28.241488,h
39.542645,15.022092,2.9459183,0.2715895,0.29165992,72.40237,-15.101344,10.919014,21.374832,5.6322055,h
105.25566,29.15595,2.3272886,0.62176585,0.33732447,-60.174515,17.170313,56.222157,89.61355,166.08354,h
169.01587,32.435608,3.717201,0.20442443,0.31813595,-27.284143,79.345894,19.056335,12.810003,107.111336,h
69.74185,37.044613,3.5979776,0.084834136,0.02396676,-6.933989,-23.900835,5.243892,61.87878,154.02405,h
19.869225,10.19719,2.8256423,0.1735203,0.22945048,14.983006,62.670944,-6.6660695,18.546911,303.43878,h
62.630882,16.391165,2.932093,0.17693634,0.34139794,-30.29035,44.385838,11.263788,4.1359706,340.34558,h
68.52208,11.058649,2.6091316,0.20027068,0.12564528,-8.717166,52.031372,8.4408455,5.590453,136.52148,h
23.45882,20.805359,2.44403,0.5107526,0.2926646,83.14409,23.064816,44.51286,8.227744,106.081795,h
79.11036,28.972866,2.990476,0.20486891,0.24702567,16.224566,114.2141,19.353842,23.180307,64.55377,h
24.471336,8.846739,2.5803807,0.35016254,0.26347947,-123.990486,-91.810036,-43.277,48.896717,141.38017,h
45.39415,18.35697,2.3074305,0.39779514,0.14398481,20.368258,110.40682,12.248275,8.799643,155.81035,g
40.75309,19.062643,2.3748655,0.33489612,0.1901206,-266.54938,-163.07721,11.734118,16.505505,256.25015,h
34.717804,27.761272,3.1699913,0.12480771,0.1835915,-98.35419,22.505333,31.12222,73.39595,206.32617,h
27.982262,9.956468,2.7277632,0.2665895,0.28754145,-15.429546,20.341322,11.549161,21.277685,175.66058,h
45.76727,26.57173,2.7760763,0.42355332,0.16965,28.740118,110.48265,48.334385,24.364897,195.97746,h
56.479107,19.45812,2.335339,0.31787533,0.30330205,-4.374056,33.99272,32.851315,12.442003,233.17603,h
33.372017,10.327441,2.8517077,0.36792195,0.25785813,-6.5542226,231.51498,-11.739437,3.1590302,168.40515,h
48.03957,21.551321,2.4622264,0.1866127,0.20877586,-138.2429,80.972946,28.86645,56.63845,276.56326,g
24.094807,23.53186,2.5640435,0.77215195,0.15803052,-242.51462,-24.933922,10.86833,75.71032,213.66463,h
93.62141,9.0146885,2.5317144,0.36114132,0.17817517,-99.25144,-124.058105,-40.006763,46.459625,114.85406,h
66.328094,24.299522,3.1692843,0.21490137,0.095888056,-33.36522,93.40145,-7.8229475,5.894029,154.3302,h
34.41029,13.235701,2.8855658,0.3019923,0.24372944,112.99849,52.75157,-11.422763,10.896684,132.37074,h
19.594357,0.0,2.6410093,0.45293143,0.47560576,88.921326,-18.924517,46.43687,3.6027603,213.03781,h
28.245388,0.0,2.2264738,0.47070372,0.4096554,-70.965675,-15.696382,5.9091787,2.6213436,101.270256,g
48.171345,12.389307,3.2515135,0.20377678,0.1803525,14.528762,23.300209,-6.8303103,32.949818,46.710957,h
81.06417,32.262413,3.3810713,0.13831455,0.07730509,49.65636,70.468704,-1.0111593,20.649189,259.31573,h
23.772757,20.756628,2.6133916,0.15455787,0.2651241,168.37082,-22.734465,-13.39893,10.363844,121.56547,g
29.194147,18.493195,3.1197753,0.17253006,0.23886983,16.174896,70.65678,-5.620266,7.640813,197.8665,h
72.26166,16.101109,2.6086247,0.2999657,0.12992996,8.519553,217.93251,5.087247,5.96085,264.80826,g
37.635124,25.414825,2.5105026,0.2660822,0.22742689,7.824137,-6.1194406,-13.568993,4.746021,202.11449,g
60.45253,16.412231,2.4895308,0.22783235,0.15706758,-86.290085,13.481908,-15.894009,34.632694,182.1805,h
51.085842,9.18833,2.242131,0.23737493,0.122312315,90.30082,-90.56401,-4.095045,4.4633904,194.19154,g
22.789799,10.255684,2.4397645,0.4702052,0.2577589,100.389084,85.71178,-8.298542,3.080073,157.46906,g
72.91962,17.320612,2.4335873,0.7095909,0.24358733,-30.475653,235.30878,5.9482937,5.6988664,120.406296,h
47.20256,16.269413,2.7625892,0.47315583,0.10285369,-72.649,-27.5589,7.7600727,15.542206,337.05295,h
47.097836,20.90821,2.839006,0.14041644,0.107424684,94.81505,4.5098934,10.025657,24.392292,243.85167,g
20.031263,10.296153,2.3138237,0.22261599,0.30756363,24.72307,18.651495,-90.15972,12.301362,297.92416,g
41.678013,27.32139,3.7542484,0.13028389,0.24297877,-11.873712,-14.72652,15.103156,2.327525,155.98549,h
36.688156,11.36677,2.7880661,0.42640388,0.20537631,25.095036,19.693483,-12.105528,0.29956672,198.29741,h
