LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
290000.0,2,1,1,37.0,-1,-1,-1,-1,-1,-1,5557.1953,9636.7295,13894.942,0.0,19585.71,1608.2532,11007.158,12012.429,0.0,20000.0,3091.6836,34991.656,0
30000.0,1,2,2,23.0,0,0,0,0,0,0,24349.074,24302.176,24354.82,27748.385,29308.736,28780.383,2000.0,1500.0939,1092.5039,1000.0,2883.3325,1200.0,0
100000.0,2,2,1,33.0,0,0,0,-1,-1,-1,40075.742,10303.621,4221.1177,3373.3801,4989.719,3032.6484,2799.318,2590.22,5205.664,5000.0,3000.0,4322.224,0
350000.0,2,3,2,30.0,-1,-1,-1,-1,-1,-1,7604.7876,541.19696,837.29047,4267.157,4093.882,10125.486,501.2754,1200.0,4116.3613,6000.0,14169.213,0.0,0
70000.0,2,2,1,35.0,0,0,0,0,0,0,31012.72,30194.082,36204.906,34529.36,45701.08,39904.555,1800.0,3000.0,2100.0,2000.0,2000.0,1326.7124,1
410000.0,2,1,2,31.0,0,0,0,0,0,0,192239.28,166831.33,204563.31,189672.19,181776.84,196423.92,21914.64,20000.0,22422.762,16678.762,20000.0,9988.596,0
20000.0,1,2,2,49.0,2,4,3,2,2,2,7364.2764,7489.033,7819.7583,7354.7754,6325.9424,9950.946,0.0,0.0,0.0,0.0,1000.0,0.0,1
120000.0,1,2,1,28.0,0,0,0,0,0,0,39257.117,45076.996,36184.184,36440.68,41232.555,42815.02,5053.511,2500.0,1594.1865,2000.0,1200.0,1899.7275,0
40000.0,1,2,1,22.0,3,2,2,2,0,0,39980.54,36246.46,32403.139,35885.832,40438.46,40599.133,0.0,2502.0833,968.1971,1309.1909,2000.0,1255.4214,1
30000.0,1,2,2,24.0,1,2,3,2,3,2,16224.893,18251.725,18211.926,18595.912,17319.314,16796.168,1732.0536,0.0,1595.8339,1000.0,0.0,2011.2639,1
270000.0,1,2,2,28.0,0,0,0,0,0,0,14467.41,7578.9297,12507.399,13488.185,8312.313,14054.525,5001.4097,1269.3921,2148.5828,1000.0,4000.0,5022.292,0
250000.0,2,3,2,30.395147,0,0,0,0,0,0,206942.33,198578.56,190561.08,68703.96,163088.77,168419.02,11129.504,13161.191,9796.249,191911.0,9607.061,5000.0,1
300000.0,1,1,1,47.0,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100000.0,2,1,2,38.0,0,0,0,0,0,0,121470.664,111128.87,83640.73,76896.83,70594.516,66043.484,4113.36,4178.851,2238.317,2835.6394,2500.0,1920.8236,0
220000.0,1,3,2,32.0,0,0,0,-1,0,0,44999.29,20842.297,10235.604,19316.176,29862.125,40624.906,3014.435,1340.7023,12515.187,10000.0,2354.7317,1400.0,0
290000.0,2,2,2,46.0,0,0,0,0,0,0,365416.56,367693.88,317927.8,328952.6,276989.5,275306.4,11073.621,12010.779,11021.383,10000.0,8382.683,7992.96,0
280000.0,2,1,1,30.0,0,0,0,0,0,2,200091.11,209070.0,185628.52,181986.97,223354.47,232359.31,10000.0,6871.9883,5596.036,101126.67,0.0,7506.07,1
160000.0,1,1,1,50.0,1,-2,-2,-2,-1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
220000.0,2,2,2,33.0,0,0,0,2,0,0,88804.94,89900.33,94869.73,97291.99,94935.086,94137.23,3000.0,7000.0,899.4759,2139.7788,3355.9077,3000.0,0
130000.0,2,3,1,38.0,0,0,0,0,0,0,131384.83,137567.58,91027.19,93576.47,28047.664,2471.7058,9266.675,15947.229,8152.412,8293.578,0.0,3988.81,0
60000.0,1,1,2,25.0,0,0,0,0,0,0,50172.945,49009.934,51663.9,55369.42,59565.484,53825.676,2147.664,2002.622,3402.4536,2111.9404,2235.851,2000.0,0
120000.0,2,2,2,44.0,0,0,2,0,0,0,94443.09,108815.195,105136.266,101755.51,89773.84,84445.64,10359.71,0.0,4000.0,3000.0,3042.9614,4000.0,0
150000.0,1,2,2,30.0,0,0,0,0,0,0,133208.58,129864.93,138891.8,130526.51,49919.87,38367.12,5598.9707,5000.0,5302.0215,2306.4312,2000.0,0.0,0
130000.0,2,1,2,45.0,-1,-1,-1,-1,-1,2,829.1272,3613.8574,279.6614,3453.3108,10639.085,5458.6636,5415.055,488.21362,4104.314,7000.0,677.96484,0.0,0
60000.0,2,2,1,45.61205,0,0,0,0,2,2,56890.812,48505.0,49824.0,27323.27,25163.455,19755.535,5310.8037,2161.5083,5000.0,1500.0,0.0,4532.63,0
140000.0,1,1,2,45.0,2,2,2,2,0,0,17922.738,19182.01,20099.53,18416.822,17705.803,19296.719,1696.2025,1500.0,600.0,646.8652,500.0,10000.0,1
50000.0,1,2,2,26.0,0,0,0,0,0,0,19521.852,17922.39,16812.701,16434.174,11698.232,48244.582,1411.8784,1200.0,2000.0,1000.0,24819.623,2061.1282,1
220000.0,1,1,2,34.0,0,0,0,0,0,0,95618.97,100576.125,93217.18,78003.37,65171.53,70250.72,5000.0,5935.339,2200.0,2490.4016,2370.0256,2368.445,0
200000.0,2,1,2,40.626194,-1,-1,-1,-1,-1,-1,8324.139,11613.302,6281.196,0.0,704.0523,0.0,11000.0,6005.353,0.0,1000.0,0.0,9696.197,0
130000.0,1,5,2,35.0,2,0,0,2,2,2,131048.31,134964.31,145600.47,150242.77,159438.2,153660.12,5000.0,10000.0,6522.745,4668.633,6745.5225,7758.2783,0
360000.0,2,1,1,44.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
220000.0,1,2,1,52.0,-2,-2,-2,-2,-2,-2,0.0,-0.3870711,709.17267,11216.558,0.0,0.0,0.0,816.5999,8862.578,0.0,0.0,211.01167,0
120000.0,2,2,2,36.0,-1,-1,-1,-1,-1,0,1459.2393,2553.8567,4396.544,4987.64,18389.033,7361.245,3000.0,5000.0,4202.9565,14268.4,0.0,3215.3179,0
300000.0,2,2,1,49.0,-2,-2,-2,-2,-2,-2,75931.15,0.0,7604.266,1155.0342,4222.172,8286.764,0.0,8500.813,1000.0,3433.1123,10416.383,10000.0,0
190000.0,2,3,1,55.0,1,-2,-1,-1,-1,-1,93.39338,0.0,10041.772,1175.1185,898.891,8228.405,0.0,8481.693,1411.0758,700.0,6490.052,1500.0,0
150000.0,2,2,2,27.0,-1,-1,-1,-1,-1,-1,3492.0093,4092.3093,4702.6245,1924.0793,1955.1991,842.4629,2522.5774,4796.009,1837.1729,1500.0,1088.7742,16189.172,0
50000.0,2,2,2,23.0,0,0,0,0,0,0,48511.785,47234.164,46821.965,32539.965,24309.762,24434.2,2000.0,2203.0361,1724.4185,6507.4897,2100.3948,2522.9539,0
50000.0,2,2,2,27.0,0,0,0,0,0,2,26745.908,28482.969,27736.55,29474.977,29038.242,30848.783,1768.1971,2000.0,1349.0005,1917.1672,1000.0,0.0,0
300000.0,2,1,2,31.0,-2,-2,-2,-2,-2,-2,179.22986,0.0,47622.758,2872.445,22392.328,23435.492,0.0,39580.246,2441.2632,14638.096,20046.37,1071.9617,0
360000.0,2,2,2,48.0,0,0,0,0,0,0,216420.8,212172.81,190118.34,190546.14,187647.84,204588.95,6500.0,6565.297,6229.512,7674.65,7038.7607,9000.0,0
50000.0,1,2,2,23.0,0,0,2,2,2,2,47223.383,49221.945,49581.863,49119.85,51316.17,55323.46,4123.774,2500.0,0.0,3601.8652,1407.1184,3000.0,1
30000.0,1,1,2,37.0,0,0,-1,0,2,2,28746.727,6131.575,22917.357,17282.752,15946.94,12177.123,1500.0,40149.38,0.0,344.22647,0.0,1000.0,0
280000.0,2,2,1,30.0,0,0,0,0,0,0,104425.04,90807.03,159403.66,171640.39,200223.92,183661.97,8295.041,50554.992,8156.2505,8040.994,10000.0,6000.0,0
140000.0,1,2,1,35.0,0,0,0,0,0,0,117760.336,109478.05,111468.91,106085.42,74386.93,79638.766,3831.127,4000.0,3000.0,3614.1763,3000.0,3113.4187,0
90000.0,2,3,1,40.0,2,2,2,2,2,2,15238.394,18418.312,19958.865,20019.957,20597.568,21418.264,3002.2185,1800.0,0.0,2338.5757,0.0,1000.0,1
180000.0,2,1,2,24.0,-1,-1,-1,-1,-1,0,642.9971,3361.4163,18257.205,4066.9993,3489.2617,4220.4517,4086.5217,18091.658,5000.0,4042.605,7251.0254,17722.797,0
30000.0,2,2,1,50.0,-1,-1,-1,-1,-1,-1,29292.213,27909.387,15507.449,43433.39,18413.547,16901.98,22250.838,15233.179,48876.48,27117.135,12483.124,20007.326,0
140000.0,2,2,1,36.0,-2,-2,-1,-2,-2,-2,390.0,0.0,2500.0,0.0,390.0,0.0,0.0,2889.4568,0.0,700.0,0.0,0.0,0
170000.0,2,1,2,29.0,2,2,2,2,2,2,36224.414,41810.42,40535.95,40032.234,41112.36,38192.207,3974.056,0.0,2000.0,500.0,2000.0,0.0,1
20000.0,2,2,2,32.0,3,2,2,0,0,2,16215.9795,16347.827,17170.764,17704.502,18769.643,18006.0,1521.952,0.0,1009.90894,2000.0,0.0,981.1233,1
390000.0,2,1,1,24.0,0,0,0,0,0,0,2798.6885,3949.5388,992.7366,8442.676,46703.39,77987.2,502.25937,1076.7478,3000.0,30024.498,5104.8086,8709.829,0
210000.0,2,2,1,47.0,0,0,0,-1,0,0,66332.74,76390.234,72040.67,29376.008,31536.559,19002.816,2482.295,5000.0,27287.547,2000.0,598.466,688.98615,0
70000.0,2,3,1,47.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50000.0,2,2,1,52.0,0,0,0,0,0,0,48430.965,50165.85,48148.258,39753.42,37954.676,38759.688,2000.0,2263.354,1371.2183,1488.8334,2000.0,1173.6946,0
150000.0,2,2,1,55.0,1,2,2,-1,0,0,7787.716,6709.9844,0.0,3467.198,4584.1377,6711.147,0.0,0.0,3213.4688,720.7839,1000.0,326.0,0
240000.0,2,2,1,36.0,0,0,0,2,0,0,126174.02,121790.164,131940.28,132083.75,127222.484,124287.72,10000.0,7501.8223,0.0,5012.988,5000.0,6790.9785,0
150000.0,2,1,2,29.0,-1,2,-2,-2,-1,-1,1366.6239,-14.886811,-22.129301,-1.6013765,869.8862,2501.025,0.0,0.0,0.0,1369.1896,2000.0,0.0,1
50000.0,2,2,1,45.0,0,0,0,-2,-2,-2,30988.61,29942.973,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0
300000.0,2,1,1,41.0,0,0,0,0,0,-2,369960.8,267518.47,132697.25,152941.69,113.449715,0.0,69914.64,10308.877,6695.807,14994.195,0.0,0.0,0
310000.0,1,2,1,33.0,0,-1,0,0,-1,-1,26512.307,17082.895,15153.229,4362.616,18575.936,1986.6677,18957.115,12269.834,3300.0,19970.273,2000.0,2000.0,0
10000.0,1,3,1,40.0,0,0,0,0,0,0,4445.963,6288.6543,5651.9893,5040.51,5145.1216,3454.6787,2000.0,1000.0,1101.7996,0.0,691.8756,0.0,0
50000.0,2,1,2,29.0,0,0,0,0,0,0,6888.1226,6765.4585,9906.301,8990.153,11112.204,11390.221,1500.0,2000.0,2000.0,2010.2861,1199.8856,3200.0,0
160000.0,2,1,2,39.0,0,0,0,0,0,2,4270.2344,7123.685,7953.654,10855.456,15077.248,13551.931,1456.8081,1500.0,2000.0,4000.0,0.0,1000.0,0
200000.0,2,1,1,40.0,-2,-2,-2,-1,-1,-2,428.57434,1614.1625,396.97827,681.07806,452.25534,499.87546,2600.9163,350.46457,928.5042,479.94397,307.96558,0.0,1
50000.0,1,1,1,28.0,0,0,0,0,0,0,50617.746,47760.902,48347.133,49960.14,46760.836,50246.676,1717.2999,2128.5032,2000.0,1469.0002,1732.8938,1216.2433,0
180000.0,2,2,1,42.0,-1,-1,2,-2,-2,-1,733.3767,847.26276,0.0,827.73206,0.0,395.87106,792.60205,0.0,1348.1763,0.0,646.3138,8.853682,0
50000.0,2,2,2,28.0,0,0,0,0,0,0,47108.4,48040.016,45192.977,17907.836,17705.992,19767.645,3205.269,1506.4878,1500.0,2208.0205,2370.7007,1500.0,0
140000.0,2,2,2,42.0,0,0,0,0,0,0,32223.205,39483.67,35312.004,37615.516,36785.9,37188.15,1500.0,1800.0,1311.5839,1330.111,1000.0,1097.4794,0
20000.0,1,1,2,27.0,0,0,0,0,0,0,9211.001,12452.703,11077.822,15209.128,13623.32,16699.828,1899.506,0.0,3000.0,875.245,900.9234,2357.1565,0
100000.0,2,2,2,24.0,0,0,0,0,0,0,59126.33,39249.785,38151.992,41271.332,42161.336,39748.164,1942.3165,2200.0,1501.6832,1993.4637,1661.2402,1701.7556,0
180000.0,2,2,2,43.0,-1,-1,-2,-2,-1,-1,14331.049,0.0,0.0,0.0,1046.168,506.73328,0.0,0.0,0.0,1090.2545,399.91156,396.0,0
160000.0,1,2,1,38.0,-1,-1,-2,-1,0,0,9012.445,0.0,0.0,20659.979,15376.131,1804.3867,0.0,0.0,19423.791,0.0,0.0,2799.8984,0
100000.0,1,1,2,41.0,0,0,0,0,0,0,84399.05,96221.05,87969.44,91775.57,52944.844,40657.63,3700.0,5252.061,3008.6682,1500.0,2000.0,3000.0,0
240000.0,2,2,1,36.0,1,2,0,0,0,0,9473.616,4952.6567,10500.068,8753.273,8644.973,4251.236,0.0,7729.07,3000.0,3500.0,4000.0,5000.0,0
500000.0,2,1,2,30.0,0,0,0,0,0,0,145549.88,116423.83,101026.33,86312.74,57497.105,99610.51,7273.508,5933.9526,5091.816,4000.0,37230.973,8368.243,0
120000.0,1,3,2,27.0,0,0,0,0,0,0,110977.75,139387.67,128867.336,24348.957,8328.404,11631.633,6477.95,6500.0,2300.023,1000.0,11953.746,1000.0,0
50000.0,2,3,2,24.0,0,0,0,0,0,0,16871.959,14753.074,14939.7,14795.202,15038.747,16277.748,1318.3579,1114.5099,783.61566,2000.0,785.08527,728.8936,0
50000.0,1,2,2,22.0,0,0,0,0,0,0,20615.92,23460.56,24851.605,20359.04,20298.38,25328.83,3000.0,2500.0,2294.7683,2830.2712,3703.2712,3000.0,0
20000.0,2,2,1,24.0,-1,-1,-2,-2,-2,-2,593.98425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
220000.0,2,1,2,28.0,1,-2,-2,-2,-2,-2,318.3593,666.2281,0.0,0.0,0.0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0
190982.25,2,2,2,29.0,0,0,0,0,0,-1,183979.67,170698.36,155384.55,141124.31,101867.93,103942.93,9466.722,5833.255,5797.312,5000.0,39791.52,10000.0,1
100000.0,2,1,2,32.0,0,0,0,0,0,0,87030.23,82140.516,71852.71,70186.34,73504.516,62626.97,3000.0,3000.0,2000.0,2000.0,2000.0,1993.5148,0
230000.0,2,2,1,27.0,0,0,0,0,0,0,77838.2,86323.61,71098.27,55961.09,59249.535,53255.723,4000.0,2525.158,1144.348,1698.9199,2102.0305,2000.0,0
500000.0,1,3,1,59.06662,0,0,0,0,0,0,317810.0,323360.3,301709.28,272139.38,286350.4,279880.6,12917.938,13777.215,10013.313,12000.0,9957.446,10000.0,0
390000.0,1,2,2,34.0,-1,-1,-1,0,0,0,761.7029,6287.6846,73434.29,74482.875,32082.176,25018.924,7239.6343,68645.42,8302.027,20017.633,0.0,3500.0,0
220000.0,1,2,2,30.0,1,-1,-1,-1,-1,-1,0.0,1102.748,1291.675,1061.0604,550.0574,0.0,1463.768,1088.7241,1076.5428,799.8806,0.0,1000.0,0
170000.0,1,1,1,56.0,0,0,0,0,0,0,149724.72,97984.32,84335.43,85184.6,74672.125,75306.805,4501.1836,3338.5918,3067.7192,3607.7168,2567.0994,2000.0,0
220000.0,2,2,2,27.0,0,0,0,0,0,0,227117.94,224800.19,213936.17,223153.4,218953.23,207387.69,9000.0,8000.0,8771.093,7000.0,7000.0,6715.416,0
20000.0,2,3,1,23.769087,2,2,2,2,2,2,27038.352,26952.018,27670.818,28404.936,29117.666,29164.965,0.0,2500.0,1646.5126,1216.007,0.0,1064.0771,1
280000.0,2,2,1,49.0,-1,-1,-1,-1,-1,-1,1520.3107,1087.1774,910.01917,1604.2933,430.5489,2417.1812,1000.0,1000.0,1500.0,500.0,2013.7067,346.46042,0
150000.0,2,2,1,26.0,0,0,0,0,0,0,57188.13,55899.785,61257.555,57935.164,58430.492,47282.465,3000.0,2515.3242,3002.679,2000.0,1500.0,3000.0,0
90000.0,1,3,2,27.0,0,0,0,0,0,0,21537.135,23613.902,18626.186,30042.45,33760.105,29485.252,1500.0,2000.0,10552.786,1128.5032,1000.0,1000.0,0
150000.0,2,2,1,38.0,-1,-1,0,-1,-1,-2,22609.773,101393.766,117732.086,626.5558,0.0,0.0,97380.19,72798.42,628.4959,0.0,0.0,0.0,0
320000.0,2,1,2,34.0,-1,-1,-1,-1,-2,-2,5691.2593,2527.814,2500.0,0.0,0.0,0.0,2322.0952,2399.4563,0.0,0.0,0.0,65.8145,0
150000.0,2,3,2,42.0,0,0,0,0,0,0,47439.97,49394.426,45409.305,49718.633,47717.535,50655.348,2000.0,3000.474,2869.1863,2826.949,2000.0,3000.0,1
240000.0,2,2,3,44.0,0,0,0,0,0,0,224197.7,201031.28,206906.36,217324.0,223211.72,251942.64,8000.0,10399.774,8000.0,9748.944,29106.629,10714.6045,0
160000.0,2,3,2,46.0,-2,-2,-1,-1,-1,-1,390.0,100.49216,2313.6555,668.65594,8215.898,5102.3706,1000.0,2346.5774,500.0,8000.0,5609.52,1683.5564,0
379833.44,2,2,1,44.0,2,2,2,0,2,0,7711.833,14052.551,9898.552,13648.196,12685.59,14040.774,2234.4653,0.0,1292.1467,0.0,547.01556,763.82043,0
110000.0,1,2,2,25.0,0,0,0,0,0,2,18614.674,16475.885,18411.043,21228.566,19753.94,20332.29,1799.0549,3000.0,2026.9412,4969.1333,0.0,873.9838,0
200000.0,2,1,2,29.0,-2,-2,-2,-2,-2,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.05835,0
60000.0,2,2,2,41.0,1,2,2,0,0,0,50339.406,53566.074,51631.832,50377.2,54370.637,48220.906,3448.2742,0.0,3000.0,2000.0,2000.0,2628.0298,0
290000.0,2,2,1,49.0,-2,-2,-2,-2,-2,-2,10030.451,23139.254,10760.404,45791.15,48804.77,39912.777,22578.81,6726.13,43402.19,40984.61,26021.193,8000.0,0
50000.0,2,2,2,23.0,0,0,0,0,0,0,11429.429,15391.805,16022.414,17410.217,16130.884,18638.93,1500.0,1200.0,390.0,600.0,597.22003,584.18665,1
50000.0,1,2,2,22.0,2,0,0,2,0,0,40680.574,36810.402,35603.062,36041.375,23509.352,18270.13,2001.5942,2306.3936,500.0,878.3902,1000.0,1385.0056,0
280000.0,1,1,2,31.0,0,0,-1,-1,-1,-1,140516.89,62874.34,15972.506,7985.1694,15642.182,6244.5,11009.104,10001.528,8000.0,15216.211,6000.0,6245.5513,0
120000.0,1,2,2,31.0,1,2,2,2,2,0,103231.07,98659.984,114077.77,120539.84,102235.586,114535.19,0.0,19735.037,5000.0,0.0,5000.0,4000.0,0
150000.0,2,3,1,43.0,0,0,2,2,2,0,630.2618,1256.5583,908.2817,390.0,324.3342,0.0,1000.0,0.0,0.0,0.0,0.0,320.41733,0
280000.0,2,4,2,34.0,-2,-2,-2,-2,-2,-2,178.54378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10000.0,1,1,2,23.0,-1,-1,-1,-1,-1,-1,190.43315,390.0,0.0,377.05917,397.02274,389.12717,385.81863,0.0,316.0,500.0,397.55118,11.431562,1
340000.0,1,5,2,37.0,0,0,0,0,0,0,345282.2,302737.75,258895.72,256657.42,252264.53,259923.02,12161.095,13242.448,9831.948,8519.016,9675.261,8335.619,0
120000.0,2,2,1,29.1461,1,-2,-1,0,0,0,0.0,0.0,390.0,8533.842,6428.4814,3994.8757,0.0,1004.0015,12090.516,331.91534,150.0,390.0,1
210000.0,1,2,1,32.0,-2,-2,-2,-2,-2,-2,0.0,15515.589,0.0,0.0,0.0,0.0,15045.639,0.0,0.0,0.0,0.0,0.0,0
30000.0,1,1,1,27.0,1,2,2,2,2,2,27156.16,29537.666,28384.56,28813.992,25981.6,26745.832,968.3138,2215.7598,850.2947,747.53125,1100.0,0.0,1
230000.0,2,2,1,46.0,1,-2,-2,-2,-2,-2,-209.69902,-45903.812,-24393.56,-1534.94,-1881.1531,-251415.88,0.0,4061.0513,0.0,1000.0841,0.0,0.0,0
230000.0,2,1,2,25.0,-1,0,0,0,0,0,76262.03,68874.086,68911.46,66598.82,75555.58,78658.664,3191.5488,9000.0,3112.736,16132.149,5000.0,3000.0,0
70000.0,2,2,1,40.0,0,0,0,0,0,0,72408.086,77703.15,87747.81,69836.49,17896.805,14684.768,5000.0,3013.8652,2000.0,835.2278,400.0,1000.0,0
180000.0,1,1,2,26.0,-1,-1,-1,-1,-1,-1,1241.8643,-15.966708,8528.622,2488.623,459.12408,0.0,0.0,7000.0,2049.9373,500.0,0.0,3952.5103,0
20000.0,2,3,1,51.0,1,2,0,0,0,2,11587.598,10433.004,11616.272,13477.387,15248.782,16192.066,0.0,1300.0,1396.1051,1480.9381,1000.0,0.0,0
80000.0,2,2,1,33.0,-1,-1,0,-1,-1,0,390.0,1843.2935,1328.8037,787.0607,5143.0874,2453.7922,1785.9792,1204.7393,1000.0,4525.8364,268.30637,525.335,0
200000.0,1,1,2,39.0,2,2,2,2,0,0,191692.86,211753.42,221862.7,180658.78,169028.77,138825.45,20050.129,18910.762,3000.0,5000.0,5000.0,63383.273,0
70000.0,2,1,2,25.0,-1,-1,-1,-1,-1,-1,3320.6729,18643.312,13097.123,9218.376,18421.64,1046.8936,18470.965,13000.0,8327.195,13965.368,1000.0,36948.28,0
140000.0,1,2,2,32.0,0,0,0,0,0,0,135454.53,137623.11,95995.21,98404.11,93370.266,87106.92,6199.8506,6038.4575,8529.118,6774.7666,7000.5757,5462.535,0
210000.0,2,1,1,38.0,-1,-1,-1,-1,-1,-1,3579.372,7694.2095,28059.504,4115.8906,5668.468,2876.1548,10000.0,28454.92,5000.0,5000.0,2673.6685,6000.0,0
220000.0,2,2,2,30.0,1,-1,2,2,2,2,-36.211365,1992.4587,1899.3977,1813.9443,3262.8079,4976.9097,2766.931,0.0,0.0,500.0,480.59393,0.0,1
20000.0,2,2,1,42.0,0,0,0,0,0,0,26237.346,27310.18,23753.178,24557.502,22753.105,27214.678,1620.5121,1307.0941,1000.0,1300.0,4000.0,2000.0,0
350000.0,1,1,2,30.0,-1,-1,-1,-1,-1,-1,1154.9843,1506.3221,0.0,393.34232,0.0,415.28564,2000.0,0.0,488.25507,0.0,390.0,748.44775,0
20000.0,1,1,2,41.0,0,0,0,0,0,0,15952.461,18248.932,19347.193,13942.245,16804.076,14108.572,7369.46,2399.322,1000.0,3174.6438,1000.0,1030.542,0
80000.0,1,5,2,29.0,0,0,0,0,0,2,18248.629,17566.818,17210.03,22625.38,12538.084,7362.1445,2622.37,10000.0,7507.29,1500.0,1000.0,4000.1804,0
80000.0,2,2,1,42.0,1,-1,-1,-1,-1,-1,147.5937,672.3328,390.0,545.471,1003.8718,0.0,327.3541,390.0,788.0761,1159.4268,0.0,0.0,0
138207.75,1,1,2,34.0,1,3,2,2,2,2,64973.707,66052.06,62595.21,72447.15,76963.4,83686.19,0.0,2000.0,7000.0,3000.0,0.0,5944.0317,1
50000.0,1,3,2,24.0,2,2,2,2,2,2,8195.0,12093.259,12397.879,15218.6455,16329.485,15506.932,2290.0898,780.0,1411.4343,835.787,0.0,4000.0,1
50000.0,1,1,1,38.0,0,0,0,0,0,0,38226.758,39283.227,27776.11,28918.088,29398.004,28417.45,2000.0,2000.0,1000.0,1000.0,1058.9069,1000.0,0
50000.0,2,2,2,25.0,0,0,0,0,0,0,38032.21,38013.37,40138.992,37129.348,37936.848,40450.84,2720.7878,2743.8582,1991.5118,1034.8967,2279.219,1152.5103,0
30000.0,2,2,1,36.0,-1,0,2,2,-2,-2,5259.2354,9002.22,7765.855,780.0,0.0,1088.8328,8203.79,1300.0,300.57483,0.0,1000.0,1000.0,0
180000.0,1,2,1,40.0,0,0,0,0,0,0,44094.344,42455.832,41530.367,32751.004,39159.83,37145.164,2000.0,2000.0,1500.0,1255.7428,1398.742,1029.9026,0
200000.0,2,1,2,34.0,1,-2,0,2,2,2,3390.176,3228.662,8370.6455,9722.067,16177.916,12145.857,1404.6085,2185.3074,4134.2544,5000.0,2000.0,0.0,0
50000.0,2,3,1,41.0,0,0,0,0,0,0,53009.785,55041.57,36512.344,19546.072,20145.875,19311.387,3000.0,2000.0,901.2707,1000.0,1723.3335,1254.9883,0
50000.0,1,2,2,23.0,0,0,0,0,0,0,13220.567,30805.367,31066.252,15953.266,13415.128,15883.23,30091.47,2000.0,2606.3213,1000.0,2228.3572,3417.8076,0
320000.0,2,2,1,44.0,-1,-1,-1,-1,-1,-1,3370.5706,18487.79,4536.573,9640.7705,9037.587,9841.584,20000.576,4500.0,9696.808,7000.0,10000.0,10967.907,0
100000.0,1,2,2,24.0,0,0,0,0,0,-1,101180.98,96514.98,95165.58,28903.29,29880.66,0.0,3712.465,2000.0,651.0189,1000.0,0.0,0.0,0
50000.0,1,1,2,24.0,-1,-1,-1,-1,-1,-1,997.0508,1331.2485,1872.0886,9575.849,4819.712,10670.607,1500.0,2000.0,10344.196,4000.0,10000.0,16144.343,0
90000.0,2,2,1,26.0,0,0,-2,-2,-2,-2,32180.604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
180000.0,1,1,2,29.0,0,0,0,0,0,0,8699.925,5695.7,6429.9023,6389.7153,4683.4683,2821.9543,1391.5804,1113.1456,500.0,316.0,122.061195,0.0,0
100000.0,1,2,2,35.0,-1,0,0,0,0,0,86545.94,83053.13,80228.875,90723.38,94500.92,89326.7,4168.2485,4864.745,3400.8728,4000.0,4000.0,3255.3464,0
200000.0,1,2,1,43.0,2,0,0,0,0,0,169183.3,167859.58,187748.34,197802.16,210350.69,230379.81,9060.451,8000.843,6379.32,7000.0,10000.0,0.0,0
50000.0,1,2,1,34.0,0,0,0,0,0,0,38326.59,30473.814,15229.669,10609.835,12216.971,12474.532,1316.6,1278.9171,746.6306,756.1823,749.6185,940.32495,0
190528.05,1,1,2,34.0,0,0,0,0,0,0,70664.055,60276.074,64324.875,82246.76,29508.8,24017.86,3000.5508,2628.9841,3626.4976,2000.0,2614.8716,1000.0,0
280000.0,2,3,2,26.0,0,-1,-1,-1,2,0,37489.453,126.551476,3711.6758,3920.2043,1222.7125,382.96997,300.30237,15863.847,4000.0,0.0,0.0,0.0,0
120000.0,1,2,1,39.0,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,1053.5664,0.0,0.0,0.0,0.0,1000.0,0.0,0
50000.0,1,2,1,24.0,0,0,0,0,0,2,17866.648,18870.402,19776.273,19083.266,26335.102,18508.787,1509.3588,1250.2563,415.8513,2730.522,0.0,358.2374,0
80000.0,2,1,2,30.0,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,403.05182,0.0,0.0,0.0,21.49198,635.5747,1111.8834,1
140000.0,1,1,2,41.0,-1,-1,-1,0,0,-2,10152.226,0.0,6132.3486,7646.6294,0.0,0.0,0.0,6728.1943,0.0,0.0,0.0,0.0,0
